étape 1,étape 2,étape 3,étape 4,étape 5,étape 6,étape 7,étape 8,étape 9,étape 10,étape 11,étape 12,étape 13,étape 14,étape 15,étape 16,étape 17,étape 18,étape 19,étape 20,acquisition_year,acquisition_mode,creation_date,domain,adn_complet,adn_simplifie,nbExpos,probaExpoAns,probaEvtsAns,artisteDom,natioArtiste
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEE,AE,,0.1,0.13333333333333333,étranger,britannique
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,britannique
acquisition,exposition,exposition,exposition,exposition,exposition,dépot,exposition,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEEEEDE,AEDE,,0.23333333333333334,0.26666666666666666,étranger,britannique
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEEEE,AE,,0.16666666666666666,0.2,étranger,britannique
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEE,AE,,0.06666666666666667,0.1,étranger,britannique
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEEEE,AE,,0.2,0.2,étranger,britannique
acquisition,exposition,exposition,dépot,exposition,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEDE,AEDE,,0.1,0.16666666666666666,étranger,britannique
acquisition,exposition,exposition,exposition,dépot,exposition,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEEDE,AEDE,,0.16666666666666666,0.2,étranger,britannique
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEE,AE,,0.06666666666666667,0.1,étranger,britannique
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEE,AE,,0.06666666666666667,0.1,étranger,britannique
acquisition,exposition,,,,,,,,,,,,,,,,,,,1992,Achat par commande,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française depuis 1987 (soviétique à la naissance)
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,italienne
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,italienne
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEE,AE,,0.13333333333333333,0.13333333333333333,étranger,italienne
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEE,AE,,0.13333333333333333,0.13333333333333333,étranger,italienne
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,italienne
acquisition,dépot,exposition,transfert,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,ADET,ADET,,0.03333333333333333,0.13333333333333333,étranger,italienne
acquisition,dépot,exposition,transfert,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,ADET,ADET,,0.03333333333333333,0.13333333333333333,étranger,italienne
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEE,AE,,0.1,0.1,étranger,italienne
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AE,AE,,0.06666666666666667,0.06666666666666667,étranger,italienne
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEE,AE,,0.06666666666666667,0.1,étranger,italienne
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEEE,AE,,0.16666666666666666,0.16666666666666666,étranger,italienne
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEEE,AE,,0.16666666666666666,0.16666666666666666,étranger,italienne
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEEE,AE,,0.16666666666666666,0.16666666666666666,étranger,italienne
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEE,AE,,0.06666666666666667,0.1,étranger,italienne
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEE,AE,,0.06666666666666667,0.1,étranger,italienne
acquisition,dépot,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,ADEEE,ADE,,0.1,0.16666666666666666,étranger,italienne
acquisition,dépot,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,ADEEE,ADE,,0.1,0.16666666666666666,étranger,italienne
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEEEEE,AE,,0.23333333333333334,0.23333333333333334,étranger,italienne
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Objet/Design,AEEEE,AE,,0.16666666666666666,0.16666666666666666,étranger,italienne
acquisition,,,,,,,,,,,,,,,,,,,,1992,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,canadienne
acquisition,,,,,,,,,,,,,,,,,,,,1992,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,canadienne
acquisition,,,,,,,,,,,,,,,,,,,,1992,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,canadienne
acquisition,,,,,,,,,,,,,,,,,,,,1992,Achat,,Dessin,A,A,,0,0.03333333333333333,étranger,canadienne
acquisition,dépot,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AD,AD,,0.03333333333333333,0.06666666666666667,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AED,AED,,0.06666666666666667,0.1,français,française
acquisition,exposition,dépot,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AED,AED,,0.06666666666666667,0.1,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,A,A,,0.03333333333333333,0.03333333333333333,français,française
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Dessin,AEE,AE,,0.1,0.1,français,française
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AEE,AE,,0.06666666666666667,0.1,étranger,grecque
acquisition,dépot,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat,,Oeuvre en 3 dimensions,ADEE,ADE,,0.1,0.13333333333333333,étranger,italienne
acquisition,exposition,transfert,,,,,,,,,,,,,,,,,,1993,Achat,,Dessin,AET,AET,,0.13333333333333333,0.1,français,française depuis 1985 (turque à la naissance)
acquisition,,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,A,A,,0,0.03333333333333333,étranger,américaine
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,américaine
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,américaine
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,américaine
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,A,A,,0.03333333333333333,0.03333333333333333,étranger,américaine
acquisition,dépot,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AD,AD,,0,0.06666666666666667,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1990,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,français,française
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1992,Achat par commande,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,américaine
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1992,Achat par commande,,Photographie,AEEE,AE,,0.1,0.13333333333333333,étranger,américaine
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,grecque
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,AEE,AE,,0.06666666666666667,0.1,étranger,grecque
acquisition,,,,,,,,,,,,,,,,,,,,1993,Achat,,Estampe,A,A,,0,0.03333333333333333,étranger,grecque
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEEEE,AE,,0.2,0.23333333333333334,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEEEE,AE,,0.2,0.23333333333333334,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEEE,AE,,0.16666666666666666,0.2,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,américaine
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,étranger,américaine
acquisition,exposition,exposition,exposition,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEE,AE,,0.1,0.13333333333333333,étranger,américaine
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AE,AE,,0.1,0.06666666666666667,étranger,américaine
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AE,AE,,0.06666666666666667,0.06666666666666667,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,A,A,,0.06666666666666667,0.03333333333333333,étranger,américaine
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,américaine
acquisition,,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,A,A,,0,0.03333333333333333,français,française
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,portugaise
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,portugaise
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,portugaise
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,portugaise
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,portugaise
acquisition,exposition,,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AE,AE,,0.03333333333333333,0.06666666666666667,étranger,portugaise
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,portugaise
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,portugaise
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,portugaise
acquisition,exposition,exposition,,,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEE,AE,,0.06666666666666667,0.1,étranger,portugaise
acquisition,exposition,exposition,exposition,exposition,,,,,,,,,,,,,,,,1993,Achat,,Photographie,AEEEE,AE,,0.13333333333333333,0.16666666666666666,français,française
